ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
123016703,"03/30/2023, 8:55:00 PM","04/14/2023, 7:26:57 AM",CALIFORNIA,MD,20619,22700 Block THREE NOTCH RD,Other,Other,Offense Date: 3/30/20023<br>THEFT
123013961,"03/16/2023, 2:00:00 PM","04/14/2023, 7:26:53 AM",GREAT MILLS,MD,20634,45700 Block ROBINSON CT,Other,Other,Offense Date: 3/16/20023<br>ASSAULT/DOMESTIC
123013417,"03/13/2023, 9:58:00 PM","04/14/2023, 7:26:51 AM",GREAT MILLS,MD,20619,21200 Block LIZMILL WAY,Other,Other,Offense Date: 3/13/20023<br>ASSAULT
123013453,"03/13/2023, 11:10:00 PM","04/14/2023, 6:04:42 AM",CALIFORNIA,MD,20619,45300 Block ALTON LN,Other,Other,Offense Date: 3/13/20023<br>THEFT
123013271,"03/12/2023, 6:00:00 AM","04/14/2023, 6:04:42 AM",RIDGE,MD,20680,49400 Block PORTNEYS OVERLOOK RD,LARCENY - MOTOR VEHICLE PARTS,Theft,Offense Date: 3/11/20023<br>THEFT
123013298,"02/26/2023, 4:00:00 PM","04/11/2023, 10:29:21 PM",LEXINGTON PARK,MD,20653,21300 Block CAMBRIDGE AV,Other,Other,Offense Date: 2/26/20023<br>THEFT
123016422,"03/28/2023, 11:00:00 PM","04/11/2023, 10:29:30 PM",LEXINGTON PARK,MD,20653,19800 Block THREE NOTCH RD,Other,Other,Offense Date: 3/28/20023<br>THEFT
123012959,"03/10/2023, 2:00:00 AM","04/11/2023, 10:29:20 PM",LEXINGTON PARK,MD,20653,21700 Block GREAT MILLS RD,Other,Other,Offense Date: 3/9/20023<br>THEFT
123016656,"02/01/2023, 9:30:00 PM","04/11/2023, 10:29:30 PM",LEXINGTON PARK,MD,20653,19800 Block THREE NOTCH RD,Other,Other,Offense Date: 2/1/20023<br>THEFT
123016475,"03/29/2023, 10:43:00 PM","04/11/2023, 6:08:59 AM",CHARLOTTE HALL,MD,20622,29400 Block CHARLOTTE HALL RD,Other,Other,Offense Date: 3/29/20023<br>ASSAULT
