ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
123041778,"08/06/2023, 2:00:00 AM","09/01/2023, 1:05:06 PM",CLEMENTS,MD,.,MANOR RD,ASSAULT - FIREARM,Assault,Offense Date: 8/5/20023<br>ASSAULT
123042836,"08/11/2023, 12:00:00 AM","09/01/2023, 1:05:08 PM",LEONARDTOWN,MD,20650,26500 Block POINT LOOKOUT RD,ASSAULT - SIMPLE,Assault,Offense Date: 8/10/20023<br>ASSAULT
123040975,"07/24/2023, 7:00:00 PM","09/01/2023, 1:05:06 PM",GREAT MILLS,MD,20653,45900 Block INDIAN WAY,LARCENY - OTHER,Theft,Offense Date: 7/24/20023<br>THEFT
123041610,"08/05/2023, 2:44:00 AM","09/01/2023, 1:05:06 PM",GREAT MILLS,MD,20653,45800 Block LANGLEY PARK WAY,ASSAULT - SIMPLE,Assault,Offense Date: 8/4/20023<br>ASSAULT/DOMESTIC
123042308,"08/09/2023, 1:45:00 AM","09/01/2023, 1:05:07 PM",CHARLOTTE HALL,MD,20622,29400 Block CHARLOTTE HALL RD,ASSAULT - SIMPLE,Assault,Offense Date: 8/8/20023<br>ASSAULT
123040721,"07/26/2023, 2:30:00 AM","08/31/2023, 4:07:00 AM",CALIFORNIA,MD,20619,45300 Block ALTON LN,LARCENY - OTHER,Theft,Offense Date: 7/25/20023<br>THEFT
123038876,"07/07/2023, 4:35:00 AM","08/30/2023, 5:19:08 AM",CALIFORNIA,MD,20619,45000 Block WORTH AV,LARCENY - SHOPLIFTING,Theft,Offense Date: 7/6/20023<br>THEFT
123038581,"07/20/2023, 12:12:00 AM","08/30/2023, 5:19:07 AM",CALIFORNIA,MD,20619,45400 Block MIRAMAR WAY,LARCENY - SHOPLIFTING,Theft,Offense Date: 7/19/20023<br>THEFT
123039464,"07/24/2023, 11:40:00 PM","08/29/2023, 9:06:53 PM",GREAT MILLS,MD,20619,21200 Block ELIZABETH HILL ST,ASSAULT - SIMPLE,Assault,Offense Date: 7/24/20023<br>ASSAULT
123040608,"07/31/2023, 3:20:00 AM","08/29/2023, 9:06:55 PM",PINEY POINT,MD,20674,15900 Block CAMP MERRYELANDE RD,ASSAULT - SIMPLE,Assault,Offense Date: 7/30/20023<br>ASSAULT
123045894,"08/24/2023, 10:00:00 PM","08/29/2023, 4:39:30 AM",MECHANICSVILLE,MD,20659,38300 Block CHAPTICO RD,ASSAULT - SIMPLE,Assault,Offense Date: 8/24/20023<br>ASSAULT/DOMESTIC
