ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
122058158,"11/13/2022, 2:49:00 AM","12/15/2022, 4:33:52 AM",CHARLOTTE HALL,MD,20622,29400 Block CHARLOTTE HALL RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/12/20022<br>ASSAULT
122060980,"11/12/2022, 3:00:00 AM","12/15/2022, 4:33:54 AM",DAMERON,MD,20628,17300 Block FRIENDLY WAY,ASSAULT - SIMPLE,Assault,Offense Date: 11/11/20022<br>ASSAULT
122061382,"11/30/2022, 5:15:00 PM","12/14/2022, 4:07:21 AM",MORGANZA,MD,20659,25300 Block COLTON POINT RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/30/20022<br>ASSAULT
122060260,"11/25/2022, 1:55:00 AM","12/14/2022, 4:07:19 AM",LEXINGTON PARK,MD,20653,46800 Block ROGERS DR,ASSAULT - SIMPLE,Assault,Offense Date: 11/24/20022<br>ASSAULT
122061293,"11/30/2022, 2:57:00 AM","12/14/2022, 4:07:21 AM",MECHANICSVILLE,MD,20659,26300 Block NORTH SANDGATES RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/29/20022<br>ASSAULT
122060951,"11/28/2022, 2:00:00 PM","12/14/2022, 4:07:21 AM",BUSHWOOD,MD,20609,22100 Block COLTON POINT RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/28/20022<br>ASSAULT/DOMESTIC
122059176,"11/18/2022, 10:10:00 PM","12/14/2022, 4:07:12 AM",LEXINGTON PARK,MD,20653,46800 Block SOUTH SHANGRI LA DR,ASSAULT - SIMPLE,Assault,Offense Date: 11/18/20022<br>ASSAULT
122059204,"11/18/2022, 8:20:00 PM","12/14/2022, 4:07:13 AM",LEONARDTOWN,MD,20650,22600 Block CAMP CALVERT RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/18/20022<br>ASSAULT
122061473,"12/01/2022, 4:08:00 AM","12/14/2022, 4:07:22 AM",MECHANICSVILLE,MD,20659,27100 Block ERIN DR,ASSAULT - SIMPLE,Assault,Offense Date: 11/30/20022<br>ASSAULT/DOMESTIC
122058526,"11/14/2022, 11:00:00 PM","12/14/2022, 4:07:09 AM",CALLAWAY,MD,20620,21000 Block POINT LOOKOUT RD,ASSAULT - SIMPLE,Assault,Offense Date: 11/14/20022<br>ASSAULT/DOMESTIC
